company_nmls_id,legal_name,source_families,source_record_keys
1620244,"MY MORTGAGE COMPANY, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4994
1620814,FINNLEND HOME LOANS,monthly_mbr,FL|MONTHLY|MBR|MBR5326
1620816,GR MORTGAGE GROUP,monthly_mbr,FL|MONTHLY|MBR|MBR2311
1620969,STAR PERFORMANCE MORTGAGE INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2364
1621427,BOARDRE INC.,monthly_mbr,FL|MONTHLY|MBR|MBR3621
1621953,FUTURE FINANCIAL LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2680|FL|MONTHLY|MBR|MBR2330|FL|NMLS|MLD|MLD2680
1621958,"NEXTGEN MORTGAGE, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4542|FL|NMLS|MBR|MBR4542
162197,"FIRST EQUITY MORTGAGE BANKERS, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1454|FL|MONTHLY|MLD|MLD79|FL|NMLS|MLD|MLD79|FL|NMLS|MLS|MLD1454
1621986,SEFATI SERVICE INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2332
1622177,SOUTHLAND MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR2292
1622235,ALTRA MORTGAGE CAPITAL LLC,monthly_mld,FL|MONTHLY|MLD|MLD1578
1622777,"AERO CAPITAL FUNDING, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2287|FL|NMLS|MBR|MBR2287
1622869,"METASOUTH MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2675
162291,"PREMIER HOME MORTGAGE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD606
1623149,NLJ MORTGAGE CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR2402
1623216,APPLE COVE MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4312
1623295,FOUNDATION LENDERS INC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1504|FL|NMLS|MLD|MLD1504
1623317,"PLUS RELOCATION MORTGAGE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1646|FL|NMLS|MLD|MLD1646
1623669,"BRUCE NORRIS FINANCIAL GROUP, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1577|FL|MONTHLY|MBR|MBR3352|FL|NMLS|MBR|MBR3352
1624261,THE VANGUARD MORTGAGE LLC,monthly_mld,FL|MONTHLY|MLD|MLD1514
1624543,ALLIED MORTGAGE FINANCE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2291|FL|NMLS|MBR|MBR2291
1624638,"CITY ISLAND ASSOCIATES, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5011|FL|NMLS|MBR|MBR5011
1624704,POTOMAC MORTGAGE ADVISORS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4097|FL|NMLS|MBR|MBR4097
1624863,"THM MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2473|FL|NMLS|MBR|MBR2473
1625193,CITY STATE FINANCIAL LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2357
1625537,"PARK GROVE LENDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5306
1625683,"ACCESS LENDING OF FLORIDA, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2295|FL|NMLS|MBR|MBR2295
1625921,"MS CAPITAL FUNDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1515|FL|MONTHLY|MLD|MLD2160|FL|NMLS|MLD|MLD2160
1626147,"PROGRESS CAPITAL, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2301|FL|NMLS|MBR|MBR2301
1626448,SALTWATER MORTGAGE GROUP INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2331|FL|MONTHLY|MBR|MBR3026
1626465,NEW LEAF MORTGAGE CORP.,monthly_mld,FL|MONTHLY|MLD|MLD1496
162651,MORTGAGE300 CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1297|FL|MONTHLY|MLD|MLD998|FL|NMLS|MLD|MLD998|FL|NMLS|MLS|MLD1297
1626526,ILOANS USA LLC,monthly_mbr,FL|MONTHLY|MBR|MBR4583
1626699,SIGN ON THE LINE INC.,monthly_mld,FL|MONTHLY|MLD|MLD1713
1626788,"OCEAN LENDING HOME LOANS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1658
1626839,"FORWARD MORTGAGE, L.L.C.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3308|FL|NMLS|MBR|MBR3308
162701,"LUND MORTGAGE TEAM, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6757|FL|NMLS|MBR|MBR6757
162734,TRISTAR MORTGAGE CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6210|FL|NMLS|MBR|MBR6210
1628334,THE MINT CAPITAL INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3089|FL|NMLS|MBR|MBR3089
162839,"THE MORTGAGE EXPERTS OF SOUTH FLORIDA, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR1340|FL|MONTHLY|MBR|MBR174
1628533,SHOGUN ENTERPRISES INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2633
1628879,"COLTEN MORTGAGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD1589
1629802,NCMP SERVICE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5580|FL|NMLS|MBR|MBR5580
1630,"FRANKLIN FIRST FINANCIAL, LTD.",monthly_mld,FL|MONTHLY|MLD|MLD1265|FL|MONTHLY|MLD|MLD481
1630038,"SPLASH FINANCIAL, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8046|FL|NMLS|MBR|MBR8046
1630174,"PORDES MORTGAGE GROUP, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR2338
1630225,WWW.MORTGAGE-WORLD.COM LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1987|FL|MONTHLY|MBR|MBR2317|FL|NMLS|MBR|MBR2317
1631117,ELITE MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5447
1631405,MJS FINANCIAL LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2315|FL|NMLS|MBR|MBR2315
1632228,"J MARTIN MORTGAGE GROUP, LLC.",monthly_mbr,FL|MONTHLY|MBR|MBR2340
1632571,MONEY OPTIONS INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2324|FL|NMLS|MBR|MBR2324
1632602,"PORTER FINANCIAL GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3310|FL|NMLS|MBR|MBR3310
1632604,"NORTHSTAR LENDING, LLC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2318|FL|NMLS|MBR|MBR2318
1632799,"JM MORTGAGE SERVICES, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR5036
163390,"MERIT MORTGAGE SERVICES, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR539
1633936,"SCOTT GRIFFIN FINANCIAL, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4816
1634,"HOMETOWN MORTGAGE SERVICES, INC.",monthly_mld,FL|MONTHLY|MLD|MLD280
163400,"OPTION FUNDING, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2743|FL|NMLS|MLD|MLD2743
1634255,PHAMILY 1ST MORTGAGE,monthly_mbr,FL|MONTHLY|MBR|MBR2392
1634411,SIMPLY FINANCIAL INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4264|FL|NMLS|MBR|MBR4264
1634413,"NEW SEASON MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4914
1634523,PRESTIGE HOME LOANS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2349|FL|NMLS|MBR|MBR2349
1635307,HK LENDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR3634
1635413,ONWARD FINANCING LLC,monthly_mld,FL|MONTHLY|MLD|MLD2148
1635517,SHOP YOUR OWN CORP,monthly_mbr,FL|MONTHLY|MBR|MBR2729
1635642,"LRG LENDING, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6950|FL|NMLS|MBR|MBR6950
1636005,"GOKAPITAL, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR2343
1636013,BD MORTGAGE GROUP LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2350|FL|NMLS|MBR|MBR2350
1636105,ASAPLOANSERVICE.COM,monthly_mbr,FL|MONTHLY|MBR|MBR2354
1637466,LHP FINANCIAL LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2557
1637539,"LOAN EXCHANGE, LLC",monthly_mld,FL|MONTHLY|MLD|MLD2616
1638102,"MOSAIC MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2335
1638265,XCELLENCE MORTGAGE INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2355|FL|NMLS|MBR|MBR2355
1639261,HOME FAST FUNDING INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2370|FL|NMLS|MBR|MBR2370
1639493,"JFQ LENDING, LLC",monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1598|FL|MONTHLY|MBR|MBR2351
1639710,"PARKSIDE MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2695
1640033,"BELICHEVA, NATELLA",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7514|FL|NMLS|MBR|MBR7514
1640242,ABOVE & BEYOND MORTGAGE COMPANY,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8398|FL|NMLS|MBR|MBR8398
1640393,"COAST 2 COAST MORTGAGE LENDERS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2352
1641199,"IMOVE MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2358|FL|MONTHLY|MBR|MBR4867
164121,MARCUS & MILLICHAP CAPITAL CORPORATION,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD670|FL|NMLS|MLD|MLD670
1641305,ACCESS LOANS & FINANCING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6330|FL|NMLS|MBR|MBR6330
1641794,ANTONIO STOKES ADVISORS INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3350|FL|NMLS|MBR|MBR3350
1642,"PATRIOT FINANCIAL, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2637|FL|NMLS|MBR|MBR2637
1642090,"HOMELEND FINANCIAL, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4168
1642576,KENDALL MORTGAGE CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2394|FL|NMLS|MBR|MBR2394
1643318,TRANS STATES COMMERCIAL CORP,monthly_mbr,FL|MONTHLY|MBR|MBR2369
1643634,MASTERS HOME MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4893|FL|NMLS|MBR|MBR4893
1643813,KINGSTON FINANCIAL CORPORATION,monthly_mbr,FL|MONTHLY|MBR|MBR5102
1644020,"CLEAR FUNDINGS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR3041
1644075,"BOOMERANG ACCEPTANCE, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2773|FL|NMLS|MLS|MLD2773
1644881,"WYNN MORTGAGE, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8715|FL|NMLS|MBR|MBR8715
164497,"MOUNTAIN WEST FINANCIAL, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2463|FL|NMLS|MLS|MLD2463
1644977,NATIONAL DIRECT LENDING,monthly_mbr,FL|MONTHLY|MBR|MBR2411
164511,"LOTA FINANCIAL GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2497|FL|NMLS|MBR|MBR2497
1645153,STREAMLINE MORTGAGE CORPORATION,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1581|FL|MONTHLY|MLD|MLD2371|FL|MONTHLY|MBR|MBR7677|FL|NMLS|MBR|MBR7677
164517,MAINLAND MORTGAGE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD52
1645182,"CONSOLIDATED ANALYTICS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3385|FL|NMLS|MBR|MBR3385
1645977,EAST CAPITAL FUNDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2847|FL|NMLS|MBR|MBR2847
164609,HOME TOWN MORTGAGE INC.,monthly_mld,FL|MONTHLY|MLD|MLD304
1646106,"360 LOAN, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR5233
1646321,"LOAN DIRECT, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3688|FL|NMLS|MBR|MBR3688
164657,"MORTGAGE PLUS, INC.",monthly_mld,FL|MONTHLY|MLD|MLD495
1647,AAA FINANCIAL CORPORATION,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2672|FL|NMLS|MBR|MBR2672
164717,ATLANTA MORTGAGE & FINANCIAL GROUP INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6505|FL|NMLS|MBR|MBR6505
164722,"NEW WEST LENDING, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2763|FL|NMLS|MLD|MLD2763
1647414,RP MORTGAGE CO.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2365|FL|NMLS|MBR|MBR2365
1647513,"BRIDGEPOINT HOME LOANS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2361
1647726,"CREDENCE LENDING FINANCIAL GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2378|FL|NMLS|MBR|MBR2378
1647914,INVESTMENT PROPERTY LOAN EXCHANGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4900|FL|NMLS|MBR|MBR4900
1647915,"LOAN ADVISOR GROUP, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5546|FL|NMLS|MBR|MBR5546
1648190,JNC FUNDING LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2386
1648246,THREE RIVERS LENDING INC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3700|FL|NMLS|MBR|MBR3700
1648587,OPULENCE FUNDING LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2519|FL|MONTHLY|MBR|MBR3136|FL|NMLS|MBR|MBR3136|FL|NMLS|MLD|MLD2519
1648836,ERNEST HEINZ,monthly_mbr,FL|MONTHLY|MBR|MBR3675
1648858,"WATERWAY MORTGAGE COMPANY, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2401
1649216,"MCK LENDING GROUP, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2373|FL|NMLS|MBR|MBR2373
164925,"PALM LENDING, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4656
1649434,BIGFOOT MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2374
1649726,"LOYALTY FUNDING, INC.",monthly_mld,FL|MONTHLY|MLD|MLD1540|FL|MONTHLY|MLD|MLD2174
1649874,NEW WAVE LENDING GROUP INC,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1841|FL|NMLS|MLS|MLD1841
1650237,MY PRIME MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2379|FL|NMLS|MBR|MBR2379
1650957,VANGUARD LENDING LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4859|FL|NMLS|MBR|MBR4859
1651190,"USE AVERY, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2400
165126,"ACCESS E-MORTGAGE, INC",monthly_mbr,FL|MONTHLY|MBR|MBR124
1651462,APPROVED HOME LOANS LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2381
1651788,AHP SERVICING LLC,monthly_mld,FL|MONTHLY|MLD|MLD1557
165182,"MICHIGAN FINANCIAL MORTGAGE COMPANY, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3756|FL|NMLS|MBR|MBR3756
1651915,"NEW CITY MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR3805
1652,RESIDENTIAL FINANCE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD167|FL|MONTHLY|MLD|MLD987
1652553,"MILESTONE HOME LENDING, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1975|FL|NMLS|MLS|MLD1975
165265,INNOVATIVE PROPERTY SERVICES INC.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR381|FL|NMLS|MBR|MBR381
1652761,"ATREUS CAPITAL MANAGEMENT, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR5107|FL|MONTHLY|MBR|MBR8078|FL|NMLS|MBR|MBR8078
1652918,CLEVELAND MORTGAGE CORPORATION,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2424|FL|MONTHLY|MBR|MBR2733|FL|NMLS|MLD|MLD2424
1652977,"BLUEGREY MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2393|FL|NMLS|MBR|MBR2393
1653043,ALLEGRIS FINANCIAL CORP.,monthly_mbr,FL|MONTHLY|MBR|MBR2412
1653607,CORPORATE CAPITAL LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5823
1654088,"JSS FUNDING, CORP",monthly_mbr,FL|MONTHLY|MBR|MBR2388
1654089,LENDING MORTGAGE INC.,monthly_mbr,FL|MONTHLY|MBR|MBR4167
1654276,"RAPID RATE MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2855|FL|NMLS|MBR|MBR2855
1654407,ABM FLORIDA INC,monthly_mbr,FL|MONTHLY|MBR|MBR2396
165518,WASHINGTON EQUITIES MORTGAGE CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6729|FL|NMLS|MBR|MBR6729
1655544,CHAOS HOME LOANS LLC,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1592|FL|MONTHLY|MBR|MBR2445
1655602,"BERKLEY CAPITAL GROUP, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2453
1656409,NETLENDING INC.,monthly_mbr,FL|MONTHLY|MBR|MBR4909
1656508,"PROVEN MANAGEMENT SOLUTIONS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3648|FL|NMLS|MBR|MBR3648
1656794,PRIORITY 1 MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4398|FL|NMLS|MBR|MBR4398
1656804,CORE DIRECT MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR2615|FL|MONTHLY|MBR|MBR7917
1656847,MORTGAGEYOO INC.,monthly_mld,FL|MONTHLY|MLD|MLD1528
1656848,"AVID MORTGAGE SOLUTIONS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4057|FL|NMLS|MBR|MBR4057
1656960,RIGHT NOW MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2430
1657133,"BLUE SAND MORTGAGE, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2421|FL|NMLS|MBR|MBR2421
1657322,LOAN CABIN INC.,monthly_mld,FL|MONTHLY|MLD|MLD1570
1657323,"VELLUM MORTGAGE, INC.",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1709|FL|NMLS|MLD|MLD1709
1657895,"THILLET, ISMANUEL LIMITED LIABILITY COMPANY",monthly_mbr,FL|MONTHLY|MBR|MBR4397
1658251,"PROMINENCE CAPITAL PARTNERS, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR4978
165858,"LANDON FINANCIAL, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR943
165860,"AMERICAN HOME MORTGAGE, INC.",monthly_mld,FL|MONTHLY|MLD|MLD471
1658614,DELRAY PROPERTY MANAGEMENT LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6219|FL|NMLS|MBR|MBR6219
165862,NEW WESTERN MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4628|FL|NMLS|MBR|MBR4628
1658725,MILLENNIAL FINANCE HOME MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR2408
1659113,MORTGAGEREWIND.COM LLC,monthly_mbr,FL|MONTHLY|MBR|MBR2821
165939,"EQUITABLE HOME MORTGAGE, INC.",monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1878|FL|MONTHLY|MBR|MBR3613
165952,FIRST SOUTHERN CAPITAL DEVELOPMENT CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD610
165959,"NEW CASTLE MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1784
1659700,MIAMI BEACH MORTGAGE LENDERS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2398|FL|NMLS|MBR|MBR2398
1660135,"JET HOMELOANS, LP",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1926|FL|NMLS|MLD|MLD1926
1660192,H & L LENDING COMPANY LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2987|FL|NMLS|MBR|MBR2987
1660331,ASTAR HOME CAPITAL INC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2645|FL|MONTHLY|MBR|MBR2716|FL|NMLS|MLS|MLD2645
1660690,"NEXA MORTGAGE, LLC",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2401|FL|MONTHLY|MBR|MBR2972|FL|NMLS|MBR|MBR2972|FL|NMLS|MLD|MLD2401
1660897,VETERANS OF AMERICA MORTGAGE INC,monthly_mld,FL|MONTHLY|MLD|MLD1576
1660977,"LADERA RANCH HOME LOANS, INC.",monthly_mbr,FL|MONTHLY|MBR|MBR4169
1661299,"NEXUS LENDING SERVICES, INC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2420|FL|NMLS|MBR|MBR2420
1661430,REMIC INVESTMENTS LLC,monthly_mld,FL|MONTHLY|MLD|MLD1535
1661535,LOANPRO LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR7509|FL|NMLS|MBR|MBR7509
166160,"GUARANTY MORTGAGE SERVICES, LLC",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD872|FL|NMLS|MLD|MLD872
1661781,"LOAN PRONTO, INC.",monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2140|FL|MONTHLY|MBR|MBR2521|FL|NMLS|MLD|MLD2140
1662,LITTON LOAN SERVICING LP,monthly_mld,FL|MONTHLY|MLD|MLD310
166225,YALE MORTGAGE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD573
1662343,"PRISTINE PROCESSING SERVICES, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR6641|FL|NMLS|MBR|MBR6641
1662417,MUTUAL MORTGAGE LENDING CORP,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2406|FL|NMLS|MBR|MBR2406
1662485,"M.A. MORTGAGE, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8684|FL|NMLS|MBR|MBR8684
166254,K & B CAPITAL CORP.,monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD369|FL|NMLS|MLD|MLD369
1662675,"JW MORTGAGE GROUP, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2404
1662871,CRS GROUP SERVICES INC DBA CRS GROUP MORTGAGE CO,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2437|FL|NMLS|MBR|MBR2437
1663030,HIGHCREST MORTGAGE LLC,monthly_mbr,FL|MONTHLY|MBR|MBR5386
1663584,"MAYO MORTGAGE GROUP, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR2440
166408,MORTGAGE ACCEPTANCE CORP OF JACKSONVILLE,monthly_mbr|monthly_mld,FL|MONTHLY|MLD|MLD1071|FL|MONTHLY|MBR|MBR85
1664689,"A PLUS MORTGAGE CO, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR4707|FL|NMLS|MBR|MBR4707
166487,"SFMC, LP",monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1342|FL|NMLS|MLD|MLD1342
1664972,ONBOARD 1 MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2022|FL|MONTHLY|MBR|MBR2415|FL|NMLS|MLD|MLD2022
1664984,LOYALTY HOME LOANS INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2413
1665303,"EQUIHOME MORTGAGE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR3132
1665574,FLATWORLD MORTGAGE SOLUTIONS LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2725|FL|NMLS|MBR|MBR2725
166564,"MARINER FINANCE, LLC",monthly_mbr,FL|MONTHLY|MBR|MBR1621
1665909,"PGS HOME LOANS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR8626|FL|NMLS|MBR|MBR8626
16660,FUNDING SOURCE CORP.,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2389|FL|NMLS|MBR|MBR2389
1666060,STRONG TOWER MORTGAGE INC,monthly_mbr,FL|MONTHLY|MBR|MBR6887
1666459,EASY MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2432|FL|NMLS|MBR|MBR2432
1666502,SECURITY TRUST MORTGAGE PLLC,monthly_mbr,FL|MONTHLY|MBR|MBR2560
1666674,ENSURE HOME LOANS LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD2729|FL|MONTHLY|MBR|MBR4301|FL|NMLS|MLD|MLD2729
1667146,"AID HOME LOANS, INC.",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2443|FL|NMLS|MBR|MBR2443
166760,"RESOURCEMORTGAGES.COM, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR730|FL|NMLS|MBR|MBR730
166794,MOUNT OLYMPUS MORTGAGE COMPANY,monthly_mld,FL|MONTHLY|MLD|MLD329
1668,MERACORD LLC,monthly_mld,FL|MONTHLY|MLD|MLD468
1668138,BLISSFUL MORTGAGE LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2425|FL|NMLS|MBR|MBR2425
1668482,SUNSHINE MORTGAGE LLC,monthly_mbr|monthly_mld|nmls_prr,FL|MONTHLY|MLD|MLD1547|FL|MONTHLY|MBR|MBR2920|FL|NMLS|MBR|MBR2920
1668634,"LINCOLN MORTGAGE SOLUTIONS, LLC",monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR3170|FL|NMLS|MBR|MBR3170
1668809,AMCI HOMES.LLC,monthly_mbr|nmls_prr,FL|MONTHLY|MBR|MBR2454|FL|NMLS|MBR|MBR2454
1669,FLAGSHIP MORTGAGE CORPORATION,monthly_mld,FL|MONTHLY|MLD|MLD125
1669011,DALCASA INC.,monthly_mbr,FL|MONTHLY|MBR|MBR2671
