lei,institution_name,nmls_id,our_lender_slug,match_status,total_applications,total_originations,fl_originations,states_with_originations,priority_match
549300S93XI20FLTGK89,,,,unmatched,49,40,8,NC:12;FL:8;PA:7;GA:7;TX:3;SC:2;DC:1,low
5493006HFDG31YJ3MM36,,,,unmatched,95,35,8,CA:14;FL:8;SC:4;NC:4;PA:2;TX:1;TN:1;GA:1,low
1TMVIO1SD0RLIPEIW803,,,,unmatched,38,28,8,FL:8;NC:7;CA:6;TX:4;TN:1;SC:1;PA:1,low
549300L9MOPDT0NKE883,,,,unmatched,44,24,8,FL:8;CA:4;TX:3;NC:3;TN:2;GA:1;PA:1;MA:1,low
549300D0H09HSURFXA20,,,,unmatched,384,46,7,CA:17;TX:8;FL:7;GA:5;NC:4;PA:3;NJ:2,low
549300QWJ3UDIX8KBP64,,,,unmatched,39,26,7,PA:10;FL:7;TN:5;GA:2;TX:1;CA:1,low
984500DB378C704F4610,,,,unmatched,22,14,7,FL:7;TN:2;GA:2;TX:1;PA:1;NJ:1,low
549300RIPPSJXAQKZ383,,,,unmatched,61,36,6,NJ:14;MA:7;FL:6;TN:3;TX:2;SC:2;PA:1;GA:1,low
549300WW4OBT30G5DK23,,,,unmatched,59,32,6,FL:6;GA:5;CA:5;PA:4;TX:4;SC:3;NJ:3;TN:1,low
549300DPWFIO1S3DF358,,,,unmatched,31,23,6,NC:12;FL:6;SC:3;PA:1;TN:1,low
549300ZGCIDP1G72QO72,,,,unmatched,51,19,6,FL:6;CA:5;GA:4;PA:2;NC:2,low
549300LUF8JLB9HKT321,,,,unmatched,22,18,6,TN:6;FL:6;SC:3;NC:2;PA:1,low
54930009M8OIJWECQX81,,,,unmatched,70,43,5,PA:22;DC:5;FL:5;SC:4;NC:4;TX:1;TN:1;GA:1,low
549300JJVGBKK5UE5035,,,,unmatched,52,43,5,NC:37;FL:5;PA:1,low
549300V3N91EH05UWL23,,,,unmatched,71,41,5,CA:22;TX:6;GA:5;FL:5;SC:1;TN:1;PA:1,low
LDVFX8JEECFFE8HRWA73,,,,unmatched,132,32,5,TX:12;FL:5;NJ:5;CA:2;NC:2;PA:2;SC:2;NY:1,low
549300XZ4R55J9UKB235,,,,unmatched,27,25,5,NJ:14;FL:5;NY:3;MA:2;PA:1,low
549300XRF9LCZ3RX3Q39,,,,unmatched,1325,38,4,CA:12;TX:9;NY:5;FL:4;PA:3;GA:2;MA:2;TN:1,low
38PG5GG0OEQK4QMSKE59,,,,unmatched,40,34,4,TX:19;FL:4;GA:4;TN:3;PA:2;CA:1;NC:1,low
5493002YYAGPQ7L1YS68,,,,unmatched,36,32,4,PA:25;FL:4;NC:1;DC:1;SC:1,low
549300FFPMB9B7FHNR61,,,,unmatched,38,27,4,NC:7;PA:7;FL:4;DC:4;TX:2;SC:2;GA:1,low
549300DM6DAOPSF8HL78,,,,unmatched,29,23,4,TX:6;TN:6;FL:4;SC:2;NC:2;GA:1;PA:1;CA:1,low
549300T2FOBK6WY4B349,,,,unmatched,33,18,4,NY:8;FL:4;NC:2;PA:1;MA:1;NJ:1;SC:1,low
5493005A0757T9GRRI44,,,,unmatched,7,6,4,FL:4;TX:1;PA:1,low
549300WLYZ63QPFTDP84,,,,unmatched,11,6,4,FL:4;PA:2,low
549300HMKAPEK7YMHY76,,,,unmatched,54,44,3,NY:24;NJ:12;FL:3;PA:2;TX:2;CA:1,low
549300AN5V81GRYDJ823,,,,unmatched,82,29,3,PA:9;DC:6;NJ:4;NC:3;FL:3;TX:1;SC:1;NY:1,low
549300OBJRCHJ0G6XU24,,,,unmatched,33,27,3,TX:9;MA:5;TN:4;FL:3;NJ:3;CA:1;GA:1;PA:1,low
5493005H0NK3SWWY4384,,,,unmatched,30,24,3,NC:9;DC:7;FL:3;PA:1;CA:1;NY:1;GA:1;TN:1,low
549300PPKM4YL2GY3713,,,,unmatched,28,21,3,DC:6;FL:3;NC:3;NY:2;SC:2;PA:2;MA:1;GA:1,low
549300P5JG6WBCSZ7M53,,,,unmatched,32,16,3,DC:5;FL:3;GA:2;NC:2;PA:2;SC:1;NJ:1,low
549300Y01XP7FO81MC08,,,,unmatched,14,12,3,FL:3;TN:2;TX:2;GA:2;CA:1;SC:1;PA:1,low
5493009PLGT79KQ6HO15,,,,unmatched,14,9,3,FL:3;TX:3;CA:1;PA:1;SC:1,low
254900FI363837PZX856,,,,unmatched,9,7,3,FL:3;TN:2;PA:1;NY:1,low
549300Q1YFRSB8UEGH03,,,,unmatched,64,38,2,TX:29;GA:2;NC:2;FL:2;NJ:1;TN:1;PA:1,low
984500CBWD5B079K2C86,,,,unmatched,54,37,2,GA:9;NJ:8;NC:5;PA:4;TX:3;SC:3;CA:2;FL:2,low
549300H68PK1CZUVUQ73,,,,unmatched,33,26,2,NY:11;PA:7;GA:3;FL:2;NJ:1;SC:1;TN:1,low
984500F12EF9DCACA497,,,,unmatched,26,26,2,NY:21;FL:2;NJ:2;PA:1,low
254900EKE4KU163TA318,,,,unmatched,21,21,2,NY:10;NJ:4;SC:2;CA:2;FL:2;PA:1,low
549300XA6P3X1GTJEY80,,,,unmatched,20,19,2,PA:8;TX:2;FL:2;CA:1;TN:1;MA:1;GA:1;DC:1,low
5493002CAA1SKNHHUI24,,,,unmatched,78,18,2,NY:7;PA:5;NJ:4;FL:2,low
549300N1R0R39PYT7O68,,,,unmatched,26,17,2,NC:5;SC:3;FL:2;PA:2;TX:2;TN:2;MA:1,low
54930065B0NVUO52TY13,,,,unmatched,52,14,2,NJ:5;PA:4;TN:3;FL:2,low
5493002Z2Z7DV758IU60,,,,unmatched,15,10,2,FL:2;DC:2;NJ:1;TX:1;NC:1;PA:1;NY:1;GA:1,low
549300W5A6PQ1VJG3497,,,,unmatched,18,10,2,SC:3;TN:2;FL:2;NC:1;TX:1;PA:1,low
549300JE6M4A1G4LPS75,,,,unmatched,17,7,2,FL:2;SC:2;PA:1;TN:1;TX:1,low
549300XMCDBXHD84QD46,,,,unmatched,5,5,2,FL:2;NC:1;PA:1;SC:1,low
549300KJZ82173UB3I21,,,,unmatched,5,4,2,FL:2;NC:1;PA:1,low
549300BY08MY8QNSPU50,,,,unmatched,4,3,2,FL:2;PA:1,low
549300Q4JBLTKDC7J303,,,,unmatched,111,48,1,TX:27;CA:7;NY:5;PA:3;TN:2;MA:1;DC:1;FL:1,low
254900TNWPAJO9ECH811,,,,unmatched,55,42,1,PA:40;FL:1;NJ:1,low
549300CV1BZKP1QUDZ13,,,,unmatched,45,35,1,PA:33;FL:1;NC:1,low
254900EDYO1UYWLWP146,,,,unmatched,43,34,1,PA:29;NC:3;FL:1;SC:1,low
254900NSXWCE07HAP496,,,,unmatched,31,28,1,PA:27;FL:1,low
PS6WLKTYGZOKK05G5O59,,,,unmatched,28,28,1,NC:9;TX:7;GA:4;SC:3;TN:2;CA:1;PA:1;FL:1,low
549300F2GDWKJH3GMB47,,,,unmatched,68,22,1,DC:7;SC:4;PA:4;NJ:2;NC:2;TX:1;FL:1;CA:1,low
549300I7G0WB7Z0BCX80,,,,unmatched,22,18,1,TX:11;PA:3;FL:1;TN:1;NJ:1;MA:1,low
5493003X9FWFI47DPO39,,,,unmatched,17,17,1,CA:6;TX:3;NY:2;TN:1;FL:1;MA:1;SC:1;PA:1,low
54930039OWZFM2IGRN69,,,,unmatched,14,11,1,TX:7;PA:2;FL:1;TN:1,low
549300UM6HPORF7X4415,,,,unmatched,12,9,1,GA:2;SC:2;TN:2;PA:1;FL:1;NC:1,low
549300YMV5FVP7DXOG44,,,,unmatched,21,9,1,DC:6;FL:1;PA:1;MA:1,low
5493003DVQUF5HAI1O03,,,,unmatched,27,7,1,GA:2;FL:1;NC:1;TX:1;CA:1;PA:1,low
549300XRGNVNCISU8Q79,,,,unmatched,16,7,1,DC:2;NC:2;NJ:1;PA:1;FL:1,low
984500AE53C2CD1BA542,,,,unmatched,6,6,1,NJ:3;PA:1;FL:1;TX:1,low
549300M2Z8GR3VL0QQ74,,,,unmatched,10,4,1,TX:2;FL:1;PA:1,low
2549001ZX3163R62TB83,,,,unmatched,4,3,1,PA:2;FL:1,low
549300P4RGN7F1H2N265,,,,unmatched,2,2,1,PA:1;FL:1,low
549300SUW02WEKP4OP52,,,,unmatched,62,48,0,PA:45;NJ:3,low
549300ZUTKMSWP8JCE68,,,,unmatched,63,48,0,PA:48,low
549300NWB973YIHXKU90,,,,unmatched,42,42,0,PA:42,low
25490040IBIKTOL1DJ85,,,,unmatched,41,41,0,PA:33;NJ:8,low
254900Q8CQK28JPFK147,,,,unmatched,46,41,0,PA:40;NJ:1,low
254900SBY94JVYQ1Y131,,,,unmatched,47,41,0,PA:38;NJ:3,low
549300JLK2AVVQONWA53,,,,unmatched,56,41,0,PA:41,low
549300NI5SBQVOFLU926,,,,unmatched,72,40,0,PA:38;NY:2,low
894500GAXXITIBEXRP46,,,,unmatched,47,39,0,PA:39,low
549300B5Q1Q3J5NC8121,,,,unmatched,78,38,0,PA:38,low
549300B7GCPQ437Y5E78,,,,unmatched,44,38,0,PA:32;NJ:6,low
254900BAP0HWWYV3VU73,,,,unmatched,53,37,0,PA:37,low
549300C5JF1UNQK9KC45,,,,unmatched,51,37,0,PA:37,low
549300YQIT31SHVP5K64,,,,unmatched,51,37,0,PA:29;NJ:8,low
2549000BVJ73CTA1IZ30,,,,unmatched,63,36,0,NJ:35;PA:1,low
549300YZRLQQC62C3P68,,,,unmatched,39,35,0,PA:35,low
5493005DE3TY0D0PU504,,,,unmatched,46,34,0,PA:34,low
549300PYZVSM1PP3GI62,,,,unmatched,67,34,0,PA:34,low
549300LTRS8FKSV4HF28,,,,unmatched,33,33,0,PA:33,low
549300C6CUP19I9O0770,,,,unmatched,57,32,0,PA:32,low
2549001CXZMOEGURA883,,,,unmatched,30,30,0,PA:30,low
254900MC3K81XOE85M60,,,,unmatched,30,30,0,PA:30,low
549300567BJCXPG9IV35,,,,unmatched,45,30,0,PA:30,low
549300DO51DW0RG07O39,,,,unmatched,40,26,0,PA:26,low
254900YVNHCJ44QMIS36,,,,unmatched,25,25,0,PA:25,low
5493003UEX61E91S2B54,,,,unmatched,28,25,0,PA:25,low
549300VQSHPYTNCOP496,,,,unmatched,38,25,0,NY:20;NJ:3;PA:1;CA:1,low
5493000UZ37PYF2QMT96,,,,unmatched,25,24,0,PA:24,low
5493007KLU19FK8PG279,,,,unmatched,45,24,0,DC:10;NC:10;GA:2;PA:2,low
549300HP3G6D4BYR6V26,,,,unmatched,25,23,0,PA:23,low
549300XC63WNGFOIVV43,,,,unmatched,23,23,0,PA:23,low
549300LFHSPQF8FQR548,,,,unmatched,36,22,0,NY:12;NJ:4;PA:2;SC:2;GA:1;CA:1,low
254900VFRQR5ZLXRQ298,,,,unmatched,53,20,0,NY:19;PA:1,low
5493009TOEDMWVNG1442,,,,unmatched,54,19,0,PA:17;NJ:2,low
549300CJDUFKEK0WMB04,,,,unmatched,19,19,0,NY:11;NJ:6;GA:1;PA:1,low
549300L6BONVKN6UXC26,,,,unmatched,34,19,0,SC:11;NJ:4;GA:2;PA:2,low
549300P1ORVTMT2T7756,,,,unmatched,23,19,0,DC:16;TX:1;PA:1;NJ:1,low
549300OSY236S7MBKO83,,,,unmatched,19,18,0,TX:6;NC:4;TN:4;SC:2;GA:1;PA:1,low
NJ1Z0LLF4RLDWG2WCN80,,,,unmatched,17,17,0,CA:6;PA:3;GA:2;SC:2;TN:2;TX:1;NJ:1,low
5493009LKZIV63KY6458,,,,unmatched,28,15,0,NC:6;GA:5;TN:3;PA:1,low
549300KNZ6E1MM7RQQ04,,,,unmatched,18,13,0,PA:10;SC:2;NC:1,low
549300W75G5512S0BN41,,,,unmatched,18,12,0,PA:12,low
549300T82SC9BPCIU410,,,,unmatched,13,11,0,PA:11,low
549300KDVJICP5T5BD05,,,,unmatched,13,9,0,PA:7;TN:1;NC:1,low
549300OS8C7J7ZWMNL70,,,,unmatched,20,9,0,TN:3;NC:2;DC:2;PA:1;SC:1,low
549300G54QPXQLB4KN58,,,,unmatched,14,8,0,PA:7;NC:1,low
549300JPU10TNVWFRE67,,,,unmatched,9,7,0,PA:7,low
254900APUOKMIQ9Z9027,,,,unmatched,22,6,0,PA:5;DC:1,low
54930040I855W2FI0Y80,,,,unmatched,9,6,0,PA:6,low
549300MD1OK70DH5EZ47,,,,unmatched,9,6,0,TN:2;PA:2;NC:1;SC:1,low
549300ODM8A5T4RHPY32,,,,unmatched,9,6,0,NC:3;PA:2;SC:1,low
2549002XMEXTF4CJZB05,,,,unmatched,5,5,0,PA:5,low
254900CXHYTQMHXRX530,,,,unmatched,5,5,0,PA:3;NJ:2,low
254900O2VYWY7LKZ6T60,,,,unmatched,7,5,0,PA:3;NJ:2,low
2549006L3U88MNTL7K26,,,,unmatched,5,4,0,TN:2;GA:1;PA:1,low
54930054UTIC988TNU54,,,,unmatched,23,4,0,TX:3;PA:1,low
549300BM1JKSQR7HI756,,,,unmatched,5,4,0,PA:3;DC:1,low
549300DQ137S1HEMVL85,,,,unmatched,5,4,0,PA:4,low
549300MKTQIOL1FBNZ12,,,,unmatched,4,4,0,PA:4,low
549300ZOW5Z4AZ36M223,,,,unmatched,6,4,0,PA:4,low
254900FE6QJXGH3VIA90,,,,unmatched,4,3,0,PA:3,low
54930035WLX14VQW9V81,,,,unmatched,3,3,0,GA:1;TX:1;PA:1,low
549300GED4IYN84L8F67,,,,unmatched,3,3,0,TN:2;PA:1,low
549300XO2MXF3RX56J09,,,,unmatched,8,3,0,PA:3,low
98450057E3K708X9HP12,,,,unmatched,4,3,0,PA:2;NJ:1,low
2549000BG2198NFS0K59,,,,unmatched,2,2,0,PA:2,low
2549006MX2M0D119SZ27,,,,unmatched,10,2,0,SC:1;PA:1,low
254900FAEHPIBKT6SS85,,,,unmatched,2,2,0,PA:2,low
549300029HOKG1DFPD77,,,,unmatched,2,2,0,PA:2,low
5493002LFCYKY0EGSQ80,,,,unmatched,4,2,0,NY:1;PA:1,low
549300DFQK7P8BBRWA45,,,,unmatched,3,2,0,PA:2,low
549300JEBZPKAD7H6427,,,,unmatched,2,2,0,PA:2,low
549300X7J20OLLSGTZ36,,,,unmatched,8,2,0,PA:2,low
254900LSUA7OOX54X398,,,,unmatched,1,1,0,PA:1,low
254900MCB5QTUWUWQ396,,,,unmatched,7,1,0,PA:1,low
254900RND4J0SY320F06,,,,unmatched,1,1,0,PA:1,low
984500EA889BH01D0J94,,,,unmatched,1,1,0,PA:1,low
